SK_ID_CURR,EXT_SOURCE_3,AMT_GOODS_PRICE,EXT_SOURCE_2,AMT_ANNUITY,EXT_SOURCE_1,DEF_60_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,AMT_CREDIT,FLAG_DOCUMENT_13,DAYS_EMPLOYED
408702,10,6,8,5,3,1,1,5,0,9
408705,6,7,6,5,3,1,1,6,0,1
408728,5,2,1,2,3,1,1,2,0,5
408742,3,1,6,1,6,1,1,1,0,8
408759,2,2,2,6,5,1,1,2,0,9
408766,9,6,1,4,1,1,1,5,0,8
408768,5,5,4,3,1,1,1,4,0,8
408774,3,9,7,8,3,1,1,10,0,7
408775,3,9,5,10,3,1,1,10,0,9
408780,8,9,4,9,3,1,1,9,0,2
408790,4,4,2,2,4,1,1,5,0,5
408791,5,2,10,3,3,1,1,2,0,2
408792,7,8,10,6,3,1,1,9,0,3
408794,4,2,4,5,3,1,1,3,0,5
408797,5,1,5,1,3,1,1,1,0,5
408808,5,7,8,9,3,1,1,6,0,3
408830,5,7,6,7,3,1,1,7,0,5
408857,9,3,8,4,6,1,1,4,0,3
408863,4,8,7,8,2,1,1,8,0,10
408874,1,1,1,1,3,1,1,1,0,5
408880,8,1,6,1,3,1,1,2,0,10
408885,3,3,3,6,6,1,1,3,0,5
408890,10,8,3,7,3,1,1,9,0,5
408898,8,8,7,7,6,1,1,8,0,5
408902,8,8,7,9,3,1,1,8,0,1
408903,10,10,8,7,3,1,1,9,0,3
408905,1,6,10,9,6,1,1,6,0,2
408908,9,5,10,8,3,1,1,5,0,7
408911,8,10,10,10,6,1,1,10,0,9
408921,3,8,7,10,2,1,1,8,0,3
408932,9,10,2,9,2,1,1,10,0,7
408933,3,8,3,10,3,1,1,9,0,7
408935,1,5,3,4,3,1,1,5,0,7
408960,9,8,5,8,3,1,1,8,0,7
408968,3,9,10,6,6,1,1,9,0,2
408985,9,2,9,1,4,1,1,2,0,5
408986,4,4,3,2,5,1,1,3,0,8
408990,7,2,7,3,3,1,1,4,0,5
408993,8,2,1,2,3,1,1,2,0,4
409001,5,2,3,2,3,1,1,2,0,9
409003,10,5,7,6,6,1,1,5,0,5
409008,9,10,1,9,3,1,1,10,0,5
409010,4,2,7,3,3,1,1,2,0,7
409015,8,8,10,10,5,1,1,8,0,3
409017,1,9,7,7,3,1,1,9,0,5
409028,10,2,8,4,3,1,1,2,0,5
409034,4,2,5,2,3,1,1,2,0,1
409035,9,1,4,1,3,1,1,1,0,5
409041,8,9,3,10,5,1,1,9,0,2
409054,9,8,3,7,3,1,1,6,0,3
409057,8,3,10,2,3,1,1,4,0,5
409064,7,2,4,2,3,1,1,3,0,7
409065,1,2,2,4,3,1,1,3,0,4
409066,10,9,5,8,3,1,1,9,0,5
409068,1,8,2,7,4,1,1,8,0,3
409076,3,9,7,9,4,1,1,9,0,4
409080,7,7,5,6,3,1,1,7,0,1
409083,2,6,3,8,5,1,1,6,0,9
409084,5,6,1,3,6,1,1,5,0,8
409085,6,6,2,3,3,1,1,5,0,3
409088,10,2,5,2,3,1,1,2,0,1
409105,2,5,10,5,3,1,1,6,0,9
409121,4,6,8,5,6,1,1,5,0,9
409123,2,5,1,3,3,1,1,5,0,10
409133,5,9,6,8,3,1,1,9,0,1
409153,3,8,6,10,2,1,1,8,0,1
409156,7,8,7,9,5,1,1,8,0,7
409157,2,2,2,4,3,1,1,2,0,10
409158,9,1,8,1,1,1,1,1,0,7
409163,9,1,4,2,1,1,1,1,0,1
409167,3,5,4,7,3,1,1,5,0,4
409168,5,6,1,7,2,1,1,6,0,4
409169,10,9,4,6,5,1,1,9,0,3
409172,4,2,1,4,3,1,1,2,0,4
409173,10,2,3,2,3,1,1,1,0,5
409174,8,6,10,7,5,1,1,5,0,8
409175,8,7,8,7,5,1,1,7,0,2
409192,1,2,1,3,1,1,1,2,0,3
409193,1,4,7,7,1,1,1,4,0,7
409197,4,10,5,10,6,1,1,10,0,8
409204,9,8,10,9,3,1,1,8,0,7
409206,9,9,7,10,3,1,1,9,0,2
409208,5,2,4,3,4,1,1,2,0,10
409209,7,2,6,3,3,1,1,2,0,8
409212,5,6,6,9,3,1,1,6,0,10
409213,2,10,9,9,4,1,1,10,0,3
409214,10,2,1,4,3,1,1,3,0,10
409217,9,8,10,7,2,1,1,9,0,1
409218,4,8,6,7,4,1,1,9,0,3
409220,4,1,10,2,3,1,1,1,0,7
409221,8,2,2,3,4,1,1,4,0,5
409227,10,1,5,2,3,1,1,1,0,5
409228,4,6,8,6,5,1,1,5,0,2
409229,5,8,5,8,1,1,1,8,0,10
409230,2,8,3,4,3,1,1,8,0,4
409259,7,1,3,1,2,1,1,1,0,8
409261,2,9,7,5,4,1,1,8,0,2
409269,4,5,3,7,4,1,1,5,0,8
409277,4,10,6,10,6,1,1,10,0,2
409278,9,9,8,5,5,1,1,9,0,7
409285,1,4,1,5,5,1,1,4,0,3
409286,4,8,10,4,2,1,1,8,0,10
409287,1,9,4,6,2,1,1,8,0,8
409293,10,7,7,3,3,1,1,6,0,2
409297,9,2,9,5,3,1,1,2,0,5
409298,3,10,10,10,3,1,1,10,0,3
409299,8,2,6,4,4,1,1,3,0,3
409340,7,2,4,2,3,1,1,4,0,5
409377,3,5,2,5,5,1,1,6,0,10
409383,9,5,10,9,3,1,1,5,0,9
409384,9,9,4,10,4,1,1,8,0,8
409409,5,6,9,10,5,1,1,5,0,8
409412,3,8,10,6,4,1,1,9,0,2
409413,2,1,3,1,3,1,1,1,0,1
409414,4,10,2,9,3,1,1,10,0,5
409415,5,6,9,9,2,1,1,5,0,10
409423,3,5,3,3,4,1,1,5,0,1
409428,5,7,9,10,1,1,1,6,0,4
409429,9,3,10,2,3,1,1,4,0,1
409430,9,6,9,8,2,1,1,7,0,10
409431,7,4,5,5,4,1,1,3,0,5
409432,1,4,1,1,3,1,1,4,0,10
409433,5,10,6,10,3,1,1,10,0,5
409434,5,6,4,4,3,1,1,5,0,10
409442,1,4,2,4,1,1,1,5,0,2
409443,7,4,1,4,3,1,1,4,0,9
409446,5,9,10,10,4,1,1,10,0,2
409463,4,4,5,3,4,1,1,4,0,3
409482,7,4,10,4,4,1,1,4,0,7
409507,1,6,10,9,1,1,1,6,0,10
409508,2,9,7,8,2,1,1,10,0,3
409509,7,1,10,1,3,1,1,1,0,5
409514,9,2,5,6,1,1,1,2,0,10
409535,5,6,7,9,2,1,1,5,0,2
409536,2,5,6,2,3,1,1,5,0,5
409537,4,4,6,2,3,1,1,4,0,5
409538,8,7,5,6,4,1,1,8,0,2
409541,5,4,6,6,4,1,1,5,0,7
409542,10,8,3,8,6,1,1,8,0,9
409543,9,6,10,6,2,1,1,7,0,9
409545,4,2,2,3,6,1,1,2,0,5
409550,3,4,8,5,4,1,1,4,0,1
409551,7,8,9,8,5,1,1,9,0,4
409552,8,3,1,4,3,1,1,4,0,10
409553,3,6,1,8,3,1,1,5,0,7
409558,5,8,6,8,3,1,1,8,0,9
409563,4,2,5,1,6,1,1,1,0,4
409574,10,4,4,8,5,1,1,4,0,10
409607,1,8,8,6,3,1,1,8,0,3
409608,2,6,1,4,2,1,1,5,0,10
409628,10,2,8,1,6,1,1,2,0,5
409632,1,4,4,7,3,1,1,4,0,6
409633,2,8,2,8,3,1,1,8,0,10
409636,7,6,3,9,1,1,1,6,0,3
409676,5,10,8,8,3,1,1,10,0,1
409691,8,2,5,1,1,1,1,4,0,5
409694,5,5,6,3,3,1,1,5,0,10
409707,5,4,8,7,3,1,1,4,0,2
409723,8,2,5,4,3,1,1,2,0,5
409741,8,4,5,6,3,1,1,3,0,5
409743,5,6,9,6,3,1,1,7,0,8
409747,3,9,5,10,3,1,1,9,0,3
409773,1,8,8,9,6,1,1,9,0,4
409777,5,3,1,5,3,1,1,3,0,1
409778,3,9,7,9,1,1,1,9,0,8
409804,4,6,7,9,1,1,1,7,0,9
409805,9,9,6,9,5,1,1,9,0,2
409812,2,2,7,3,6,1,1,4,0,5
409817,4,7,5,6,5,1,1,7,0,1
409836,5,10,3,8,2,1,1,10,0,1
409846,2,8,3,9,3,1,1,9,0,4
409850,1,6,5,4,3,1,1,5,0,3
409852,8,6,10,4,4,1,1,7,0,2
409861,5,4,1,3,3,1,1,5,0,9
409864,8,4,1,7,1,1,1,4,0,10
409871,9,6,4,9,1,1,1,5,0,4
409891,7,9,7,6,2,1,1,9,0,2
409896,9,8,6,3,3,1,1,7,0,5
409917,2,8,5,9,2,1,1,8,0,8
409918,5,8,7,10,4,1,1,8,0,9
409923,3,2,4,3,3,1,1,2,0,5
409941,10,2,9,1,3,1,1,2,0,5
409949,2,8,10,9,3,1,1,8,0,10
409953,8,2,4,3,3,1,1,2,0,1
409958,9,9,4,10,5,1,1,10,0,3
409972,5,4,3,4,3,1,1,4,0,2
409979,2,5,2,3,3,1,1,6,0,5
409983,5,6,5,9,4,1,1,7,0,3
409984,7,6,8,7,1,1,1,8,0,7
409985,9,6,10,2,3,1,1,5,0,2
409986,7,6,1,6,3,1,1,5,0,9
409994,4,4,1,7,3,1,1,4,0,10
409999,4,2,9,1,4,1,1,2,0,4
410019,6,2,1,2,2,1,2,3,0,10
410024,9,1,9,1,4,1,1,1,0,4
410025,8,8,3,8,5,1,1,8,0,5
410039,3,5,6,3,6,1,1,5,0,5
410044,1,8,6,7,6,1,1,8,0,5
410045,5,1,2,1,2,1,1,1,0,8
410046,5,8,1,8,3,1,1,9,0,4
410047,10,1,6,1,3,1,1,1,0,5
410048,8,10,2,9,3,1,1,10,0,10
410065,7,2,7,2,1,1,1,2,0,8
410066,4,2,2,1,3,1,2,3,0,5
410073,3,6,10,6,6,1,1,6,0,1
410087,5,8,9,8,3,1,1,8,0,5
410089,2,4,3,3,3,1,1,4,0,10
410092,5,6,4,2,3,1,1,5,0,3
410093,2,3,6,3,1,1,1,4,0,4
410094,1,3,6,6,4,1,1,3,0,10
410095,3,8,8,6,3,1,1,8,0,3
410096,9,8,8,7,3,1,1,7,0,7
410101,2,2,3,7,3,1,1,3,0,5
410102,3,2,5,1,3,1,1,2,0,3
410103,10,4,9,7,3,1,2,4,0,7
410107,10,10,8,10,3,1,1,9,0,5
410110,7,9,2,8,2,1,1,10,0,1
410111,7,7,6,5,2,1,1,6,0,1
410112,2,6,4,9,4,1,1,6,0,2
410142,10,10,4,10,3,1,1,10,0,1
410143,9,10,2,10,3,1,1,10,0,8
410161,2,6,8,4,1,1,1,5,0,4
410162,10,4,8,4,3,1,2,5,0,5
410165,10,1,1,1,3,1,1,1,0,2
410166,1,6,7,7,3,1,1,6,0,5
410167,5,9,1,10,3,1,1,10,0,4
410184,2,6,9,4,2,1,1,5,0,9
410185,5,1,7,1,3,1,1,1,0,5
410186,8,2,6,2,3,1,1,1,0,5
410187,9,8,4,7,1,1,1,9,0,4
410223,7,7,9,6,3,1,1,7,0,5
410256,2,6,1,6,1,1,1,7,0,7
410257,5,6,4,8,3,1,1,5,0,3
410258,7,8,10,7,3,1,1,9,0,4
410259,9,10,10,9,6,1,1,10,0,4
410269,2,7,3,6,3,1,1,7,0,8
410270,3,2,3,6,6,1,1,3,0,5
410273,5,4,2,2,3,1,1,3,0,5
410274,9,2,4,1,3,1,1,2,0,1
410275,9,10,10,9,2,1,1,10,0,4
410276,5,2,4,3,1,1,1,2,0,4
410277,10,1,7,2,3,1,1,2,0,3
410295,7,8,7,7,6,1,1,9,0,1
410296,10,1,3,2,4,1,1,1,0,7
410297,2,5,4,9,3,1,1,5,0,4
410298,3,7,8,7,3,1,1,7,0,3
410300,7,2,5,2,3,1,1,4,0,5
410301,8,10,6,9,4,1,1,10,0,3
410302,4,6,8,6,3,1,1,7,0,10
410303,8,8,7,6,4,1,1,9,0,7
410304,8,8,5,3,3,1,1,7,0,5
410305,1,10,9,10,6,1,1,10,0,7
410306,1,1,2,1,3,1,1,1,0,10
410307,4,4,7,4,3,1,1,4,0,2
410308,1,5,7,9,4,1,1,4,0,10
410309,3,8,5,4,1,1,1,8,0,4
410316,9,7,9,5,3,1,1,7,0,1
410317,7,2,7,3,3,1,1,3,0,10
410358,5,5,7,7,2,1,1,5,0,10
410359,5,8,3,6,6,1,1,7,0,3
410360,3,8,6,5,3,1,1,8,0,5
410368,3,2,3,2,3,1,1,5,0,5
410369,2,9,8,9,1,1,1,9,0,8
410370,7,6,6,8,6,1,1,6,0,9
410372,5,8,8,8,6,1,1,6,0,2
410373,8,2,10,3,3,1,1,4,0,5
410378,2,8,1,6,3,1,1,9,0,3
410379,3,2,6,6,3,1,1,2,0,1
410380,5,2,1,3,3,1,1,4,0,8
410387,1,5,7,6,4,1,1,5,0,10
410388,1,2,1,5,3,1,1,3,0,10
410389,5,10,7,10,5,1,1,10,0,3
410390,6,8,10,6,2,1,1,9,0,3
410405,10,1,4,1,4,1,1,1,0,2
410411,2,9,6,5,6,1,1,8,0,1
410416,5,8,10,8,3,1,1,8,0,1
410418,4,2,4,6,3,1,1,3,0,7
410424,2,6,5,5,2,1,1,7,0,4
410429,3,5,2,7,3,1,1,5,0,1
410438,3,4,7,2,5,1,1,3,0,5
410442,8,9,7,8,3,1,1,9,0,7
410448,9,9,10,8,5,1,1,9,0,1
410456,5,9,9,9,3,1,1,9,0,5
410464,9,6,6,4,3,1,1,5,0,7
410467,1,8,5,9,3,1,1,8,0,7
410473,7,8,4,9,3,1,1,8,0,3
410476,8,4,10,6,3,1,1,3,0,5
410479,1,9,7,8,3,1,2,9,0,8
410499,8,8,7,8,2,1,1,8,0,8
410526,9,8,6,8,2,1,1,8,0,10
410528,1,10,9,10,4,1,1,10,0,4
410546,2,7,4,9,3,1,1,7,0,1
410564,10,2,3,3,3,1,1,2,0,2
410567,5,3,6,4,5,1,1,4,0,4
410571,6,8,3,9,2,1,1,9,0,7
410572,3,6,1,7,1,1,1,8,0,10
410573,3,3,8,4,2,1,1,4,0,2
410577,8,5,9,7,3,1,1,6,0,4
410581,6,3,2,3,3,1,1,4,0,5
410587,3,9,2,6,5,1,1,9,0,1
410588,5,4,10,5,3,1,1,4,0,10
410595,8,8,4,8,3,1,1,8,0,2
410602,7,2,10,4,6,1,1,2,0,7
410606,9,2,1,6,3,1,1,3,0,2
410616,2,8,5,7,6,1,1,7,0,2
410624,1,6,4,9,3,1,1,5,0,9
410626,2,5,10,6,2,1,2,4,0,3
410637,7,2,9,3,1,1,1,2,0,4
410660,4,5,7,4,3,1,1,7,0,5
410661,8,3,9,7,3,1,1,3,0,7
410663,7,2,4,1,2,1,1,2,0,2
410664,5,5,6,6,2,1,1,5,0,5
410669,5,3,9,6,3,1,1,3,0,3
410675,9,2,5,7,3,1,1,3,0,5
410679,5,6,6,4,1,1,1,5,0,9
410684,9,1,8,2,4,1,1,1,0,4
410689,8,3,8,4,4,1,1,3,0,1
410693,8,10,8,9,6,1,2,10,0,1
410697,8,4,6,3,3,1,1,3,0,5
410698,6,10,6,9,6,1,1,10,0,7
410699,9,10,7,10,6,1,1,10,0,1
410706,5,10,4,10,5,1,1,10,0,7
410710,7,9,1,10,2,1,1,9,0,4
410712,10,2,9,5,3,1,1,3,0,5
410716,7,7,6,8,3,1,1,7,0,9
410725,9,6,10,9,2,1,1,7,0,4
410735,9,2,1,1,1,1,1,2,0,10
410742,8,9,8,8,3,1,1,10,0,1
410745,4,1,6,1,3,1,1,1,0,10
410746,5,2,10,4,3,1,1,2,0,5
410751,7,2,3,3,3,1,1,3,0,5
410753,8,7,7,7,5,1,1,8,0,3
410759,5,1,3,2,4,1,1,1,0,3
410761,1,9,1,9,1,1,1,9,0,6
410770,3,8,10,8,6,1,1,7,0,2
410778,5,2,4,3,1,1,1,2,0,10
410784,7,1,4,1,3,1,1,1,0,7
410786,5,7,5,5,3,1,1,6,0,1
410789,2,1,6,1,5,1,1,1,0,1
410800,7,6,6,9,3,1,1,5,0,8
410811,8,8,9,5,3,1,1,8,0,1
410813,7,8,10,7,3,1,1,9,0,1
410821,3,4,7,4,3,1,1,5,0,8
410822,7,6,4,8,5,1,1,5,0,1
410879,3,2,4,1,1,1,1,4,0,2
410880,7,7,3,8,3,1,1,6,0,3
410900,2,5,7,3,3,1,1,5,0,3
410901,1,10,8,10,2,1,1,10,0,8
410908,4,7,8,5,3,1,2,8,0,5
410909,9,10,9,10,6,1,1,10,0,4
410910,2,8,6,8,5,1,1,9,0,7
410911,1,6,5,7,1,1,1,8,0,4
410912,8,9,3,9,3,1,1,9,0,6
410913,4,8,9,9,3,1,1,9,0,1
410914,5,8,2,7,2,1,1,9,0,7
410915,10,2,3,3,6,1,1,3,0,5
410916,9,10,10,10,3,1,1,10,0,7
410917,5,7,5,6,3,1,1,6,0,9
410918,9,6,7,4,3,1,1,5,0,3
410919,7,1,10,2,5,1,1,1,0,5
410922,1,5,2,8,6,1,1,5,0,4
410923,2,6,10,8,3,1,1,5,0,1
410940,7,10,4,10,3,1,1,10,0,5
410955,2,7,7,5,1,1,1,6,0,9
410956,1,5,4,6,1,1,1,6,0,7
410959,1,2,1,4,2,1,1,2,0,3
410960,1,10,9,9,4,1,1,10,0,2
410961,5,7,3,7,3,1,1,8,0,4
410962,8,6,6,8,3,1,1,6,0,5
410963,7,9,1,9,3,1,1,10,0,4
410964,3,7,10,3,4,1,2,6,0,10
410968,10,6,4,4,3,1,1,5,0,3
410970,8,3,6,6,3,1,1,3,0,5
410971,7,8,7,7,1,1,1,8,0,7
410972,5,6,5,4,3,1,1,5,0,4
410975,3,9,10,9,3,1,1,10,0,8
410994,4,9,4,9,3,1,1,9,0,1
410999,5,6,5,4,1,1,1,5,0,4
411011,9,5,1,5,1,1,1,6,0,5
411012,3,8,7,6,3,1,1,8,0,4
411014,2,2,1,2,1,1,2,2,0,8
411021,5,2,10,2,3,1,1,2,0,5
411022,5,8,1,9,1,1,1,9,0,10
411023,9,7,7,8,1,1,1,7,0,7
411024,1,6,7,9,3,1,1,7,0,10
411025,2,4,10,2,6,1,1,4,0,5
411026,1,4,3,5,3,1,1,5,0,5
411027,1,10,10,8,5,1,1,10,0,2
411028,7,1,7,2,3,1,1,1,0,5
411030,3,9,1,8,3,1,1,9,0,10
411031,8,8,8,9,3,1,1,8,0,8
411032,2,4,6,7,3,1,1,4,0,5
411033,7,3,5,2,6,1,1,4,0,9
411049,3,6,7,3,3,1,2,5,0,2
411050,5,2,8,6,5,1,1,2,0,3
411051,2,8,3,6,3,1,1,8,0,5
411052,8,9,2,9,3,1,1,9,0,2
411073,4,4,7,3,3,1,1,4,0,7
411074,3,1,8,2,3,1,1,1,0,2
411076,5,2,6,6,3,1,1,3,0,6
411080,3,2,6,4,3,1,1,3,0,5
411081,4,7,8,5,5,1,1,7,0,10
411082,10,1,9,2,4,1,1,1,0,7
411093,10,2,2,7,3,1,1,3,0,10
411094,3,1,2,1,3,1,1,1,0,5
411095,5,2,9,4,2,1,1,2,0,9
411099,7,1,2,1,6,1,1,1,0,2
411102,2,10,6,10,5,1,1,10,0,7
411103,1,2,2,3,3,1,1,2,0,9
411112,7,2,9,3,3,1,1,3,0,3
411114,4,7,4,5,3,1,1,7,0,3
411115,8,6,8,5,5,1,1,8,0,8
411116,5,1,2,1,2,1,1,1,0,10
411168,5,5,6,2,4,1,1,5,0,7
411169,1,2,1,3,2,1,1,2,0,9
411170,10,6,4,9,4,1,1,7,0,4
411189,10,6,10,5,3,1,1,5,0,9
411190,3,4,8,2,3,1,1,4,0,1
411195,1,2,7,3,3,1,1,2,0,3
411196,8,4,1,3,3,1,1,3,0,8
411197,8,2,7,2,2,1,1,2,0,8
411205,10,7,9,9,6,1,1,6,0,10
411206,1,9,5,10,3,1,1,10,0,10
411215,7,4,1,1,3,1,1,3,0,8
411216,10,8,7,9,3,1,1,8,0,5
411217,8,7,3,4,3,1,1,7,0,3
411218,8,5,7,7,3,1,1,5,0,10
411222,10,9,9,10,3,1,1,10,0,1
411238,10,8,10,5,3,1,1,8,0,5
411239,7,3,6,1,1,1,1,3,0,3
411240,7,4,1,4,3,1,1,4,0,1
411248,8,8,6,8,5,1,1,8,0,2
411274,8,2,6,4,3,1,1,3,0,3
411275,3,8,4,7,5,1,1,8,0,2
411293,8,2,6,3,3,1,1,2,0,1
411299,5,8,2,10,3,1,1,8,0,8
411300,9,10,10,10,4,1,1,10,0,4
411301,7,2,6,3,3,1,1,3,0,5
411302,5,3,4,2,3,1,1,4,0,1
411305,3,4,3,6,1,1,1,5,0,9
411309,8,9,1,9,5,1,1,9,0,8
411334,7,5,5,6,1,1,1,5,0,2
411343,7,8,6,10,3,1,1,9,0,1
411349,10,1,7,1,4,1,1,1,0,3
411360,9,2,4,4,3,1,1,3,0,2
411363,10,2,8,3,2,1,1,2,0,8
411364,4,2,8,2,5,1,1,2,0,2
411384,5,2,6,4,1,1,1,2,0,10
411402,5,4,5,5,2,1,1,4,0,4
411424,10,9,5,8,2,1,1,10,0,1
411425,5,6,4,7,3,1,1,5,0,8
411430,1,7,1,3,3,1,1,6,0,8
411432,1,2,3,3,5,1,1,2,0,10
411434,1,2,7,5,2,1,1,4,0,4
411447,4,2,3,3,4,1,1,2,0,7
411450,9,2,9,2,3,1,1,2,0,5
411452,2,1,2,1,3,1,1,1,0,9
411463,5,2,3,4,3,1,1,2,0,8
411467,2,2,5,3,5,1,1,4,0,5
411474,5,1,9,1,6,1,2,1,0,9
411478,10,8,8,4,4,1,1,7,0,5
411480,10,8,6,10,3,1,1,9,0,9
411481,5,1,3,2,3,1,1,2,0,10
411502,1,1,4,1,1,1,1,1,0,10
411509,10,4,2,8,3,1,1,5,0,4
411511,1,2,2,3,5,1,1,3,0,5
411515,8,7,8,6,2,1,1,7,0,10
411516,5,1,2,1,3,1,1,1,0,10
411532,5,9,8,9,5,1,1,10,0,9
411565,7,7,9,4,4,1,1,6,0,7
411570,2,10,7,9,5,1,1,10,0,3
411600,3,8,10,8,4,1,1,8,0,9
411608,5,4,8,2,3,1,1,4,0,9
411613,9,7,5,4,4,1,1,8,0,1
411614,8,5,10,3,3,1,1,5,0,3
411620,3,7,3,5,5,1,1,8,0,5
411634,10,4,3,3,3,1,1,3,0,2
411639,7,1,9,1,3,1,1,1,0,8
411645,7,8,1,9,1,1,1,9,0,3
411648,9,1,9,1,4,1,1,1,0,8
411660,9,2,7,3,3,1,1,3,0,5
411668,10,4,9,5,5,1,1,4,0,7
411672,4,2,1,2,3,1,1,3,0,5
411673,7,9,10,10,4,1,1,9,0,2
411674,5,8,5,9,2,1,1,8,0,9
411675,1,4,8,6,4,1,1,3,0,1
411676,9,6,8,4,6,1,1,7,0,1
411677,2,4,1,8,3,1,1,4,0,8
411715,7,6,8,4,5,1,1,7,0,4
411718,5,1,2,2,5,1,1,1,0,3
411719,2,10,1,10,5,1,1,10,0,2
411720,5,2,8,4,1,1,1,2,0,8
411730,10,7,5,6,3,1,1,7,0,5
411731,2,1,2,1,2,1,1,1,0,8
411740,5,6,2,9,6,1,1,5,0,5
411746,3,1,5,1,6,1,1,1,0,9
411748,7,2,6,3,3,1,1,2,0,5
411749,9,8,4,10,3,1,1,8,0,5
411752,4,5,8,4,5,1,1,5,0,5
411753,4,8,10,8,3,1,1,8,0,2
411754,9,8,10,7,6,1,1,9,0,8
411755,3,10,10,10,5,1,1,10,0,7
411767,10,9,7,10,3,1,1,10,0,1
411768,2,4,7,2,4,1,1,5,0,10
411819,8,3,1,6,3,1,1,3,0,10
411826,7,7,3,6,3,1,1,7,0,4
411827,1,2,9,3,3,1,1,4,0,1
411841,8,2,10,2,3,1,1,2,0,4
411842,1,7,3,7,1,1,1,8,0,10
411843,7,5,8,6,1,1,1,5,0,9
411844,7,9,6,8,2,1,1,10,0,7
411845,4,9,9,9,3,1,1,9,0,9
411846,1,8,2,8,1,1,1,8,0,10
411850,7,5,1,6,3,1,1,5,0,4
411852,5,6,2,7,4,1,1,6,0,10
411853,7,6,8,6,3,1,1,7,0,7
411854,9,9,6,9,3,1,1,10,0,7
411855,7,1,5,1,3,1,1,1,0,2
411856,5,2,6,3,2,1,1,3,0,10
411860,5,8,9,7,3,1,1,8,0,10
411883,10,9,8,10,3,1,1,10,0,7
411938,8,7,2,8,3,1,1,6,0,4
411939,1,1,1,1,5,1,1,1,0,1
411940,8,8,3,6,3,1,1,9,0,2
411957,1,5,6,7,3,1,1,5,0,5
411958,5,7,3,6,5,1,1,8,0,10
411959,5,6,5,5,3,1,1,5,0,2
411963,10,9,9,10,3,1,1,10,0,2
411969,7,7,8,6,3,1,1,7,0,5
411970,2,9,9,8,3,1,1,10,0,2
411971,10,8,4,10,6,1,1,8,0,7
411972,1,10,7,9,5,1,1,10,0,5
411973,4,9,9,9,4,1,1,10,0,4
411974,3,10,9,9,3,1,1,10,0,10
411975,8,2,1,6,5,1,1,2,0,3
411977,3,10,5,10,3,1,1,10,0,2
411978,1,5,1,4,1,1,1,5,0,10
411979,4,4,2,6,3,1,1,4,0,9
412004,9,10,3,9,2,1,1,10,0,5
412008,9,2,5,5,3,1,1,3,0,5
412009,1,6,7,5,3,1,1,5,0,2
412010,8,9,8,9,4,1,1,9,0,1
412030,5,1,1,1,5,1,1,1,0,7
412031,9,7,1,7,4,1,1,6,0,7
412032,9,4,8,8,3,1,1,4,0,5
412036,9,2,5,3,3,1,1,3,0,5
412038,10,7,7,4,3,1,1,8,0,8
412047,4,1,7,2,3,1,1,1,0,1
412049,2,2,1,3,3,1,1,2,0,10
412082,5,4,9,4,3,1,1,3,0,3
412092,10,5,3,8,3,1,1,5,0,9
412098,1,7,2,7,5,1,1,6,0,4
412101,5,5,6,7,4,1,1,5,0,7
412108,2,8,1,8,1,1,1,8,0,4
412111,9,10,7,10,2,1,1,10,0,2
412119,5,2,4,2,3,1,1,3,0,9
412128,9,1,8,1,3,1,1,1,0,1
412139,2,1,1,1,5,1,1,1,0,3
412152,7,5,1,3,5,1,1,5,0,5
412154,5,10,9,10,3,1,1,10,0,4
412178,7,5,1,5,1,1,1,5,0,3
412180,5,9,3,7,2,1,1,9,0,9
412193,8,7,4,5,2,1,1,7,0,1
412199,8,5,9,7,2,1,1,5,0,4
412204,2,4,4,6,5,1,1,3,0,8
412206,10,1,4,2,1,1,1,1,0,9
412207,8,6,3,9,3,1,1,5,0,1
412211,5,2,1,4,3,1,1,2,0,5
412220,3,3,10,6,4,1,1,3,0,1
412221,10,7,9,7,3,1,1,7,0,9
412229,5,6,1,5,3,1,1,7,0,5
412234,5,6,7,4,3,1,1,5,0,5
412235,7,8,8,10,5,1,1,8,0,4
412236,2,6,7,8,3,1,1,7,0,9
412251,5,2,3,4,5,1,1,3,0,9
412262,5,8,6,8,2,1,1,9,0,7
412270,2,5,2,5,2,1,1,6,0,7
412280,5,3,4,2,5,1,1,3,0,10
412289,3,8,1,9,3,1,1,8,0,9
412305,9,2,5,5,3,1,1,3,0,5
412310,5,9,4,9,5,1,1,9,0,5
412345,10,9,2,10,3,1,1,9,0,1
412348,7,7,4,8,3,1,1,7,0,3
412361,5,6,4,5,4,1,1,7,0,5
412367,3,2,8,3,1,1,1,3,0,4
412368,1,8,8,10,6,1,1,8,0,3
412370,2,9,1,9,2,1,1,8,0,10
412372,3,7,2,5,3,1,1,6,0,3
412377,3,9,1,8,3,1,1,9,0,5
412380,2,6,7,3,6,1,1,5,0,3
412382,10,4,9,7,6,1,1,4,0,4
412391,3,7,7,9,6,1,1,6,0,3
412393,8,2,7,3,4,1,1,2,0,1
412411,1,7,4,8,3,1,1,7,0,7
412412,9,8,2,9,3,1,1,8,0,5
412415,2,5,4,3,3,1,1,5,0,1
412416,7,4,1,3,3,1,1,4,0,3
412422,2,8,1,7,3,1,1,9,0,3
412428,3,8,10,10,3,1,1,8,0,7
412430,7,6,7,6,6,1,1,7,0,5
412436,3,8,3,7,3,1,1,8,0,5
